"Parameter1","Value1","Parameter2","Value2","MSE","runtime_training","runtime_prediction"
"mtry",13,"min.node.size",28,565892500.390674,0.319999999999709,0.0200000000004366
"mtry",13,"min.node.size",29,568033439.896827,0.31000000000131,0.0299999999988358
"mtry",13,"min.node.size",30,569885748.836037,0.309999999997672,0.0299999999988358
"mtry",13,"min.node.size",31,574979456.724868,0.31000000000131,0.0299999999988358
"mtry",13,"min.node.size",32,576115538.989555,0.319999999999709,0.0299999999988358
"mtry",13,"min.node.size",33,577623105.830334,0.299999999999272,0.0299999999988358
"mtry",13,"min.node.size",34,579996522.115177,0.309999999997672,0.0300000000024738
"mtry",13,"min.node.size",35,585121504.402585,0.279999999998836,0.0400000000008731
"mtry",13,"min.node.size",36,591311799.828422,0.299999999999272,0.0299999999988358
"mtry",13,"min.node.size",37,591804578.458642,0.279999999998836,0.0299999999988358
"mtry",13,"min.node.size",38,594769217.284088,0.279999999998836,0.0299999999988358
"mtry",13,"min.node.size",39,599118547.309062,0.279999999998836,0.0299999999988358
"mtry",13,"min.node.size",40,603543483.636599,0.259999999998399,0.0299999999988358
"mtry",13,"min.node.size",41,605623357.800159,0.279999999998836,0.0299999999988358
"mtry",13,"min.node.size",42,606222397.104696,0.279999999998836,0.0299999999988358
"mtry",13,"min.node.size",43,610418174.999509,0.279999999998836,0.0299999999988358
"mtry",13,"min.node.size",44,611616670.834762,0.279999999998836,0.0300000000024738
"mtry",13,"min.node.size",45,612582044.905177,0.270000000000437,0.0299999999988358
"mtry",13,"min.node.size",46,616100017.897627,0.270000000000437,0.0299999999988358
"mtry",13,"min.node.size",47,618686823.844656,0.259999999998399,0.0300000000024738
"mtry",13,"min.node.size",48,621516029.19088,0.25,0.0299999999988358
"mtry",13,"min.node.size",49,624748946.449349,0.270000000000437,0.0300000000024738
"mtry",13,"min.node.size",50,626505974.04379,0.25,0.0299999999988358
"mtry",14,"min.node.size",1,553433422.485015,0.860000000000582,0.0799999999981083
"mtry",14,"min.node.size",2,547763781.044063,0.81000000000131,0.0599999999976717
"mtry",14,"min.node.size",3,550918172.781227,0.729999999999563,0.0900000000001455
"mtry",14,"min.node.size",4,562910087.081813,0.709999999999127,0.0499999999992724
"mtry",14,"min.node.size",5,551399917.987548,0.610000000000582,0.0499999999992724
"mtry",14,"min.node.size",6,549537759.33339,0.56000000000131,0.0499999999992724
"mtry",14,"min.node.size",7,548321155.115779,0.549999999999272,0.0299999999988358
"mtry",14,"min.node.size",8,547777391.823633,0.549999999999272,0.0400000000008731
"mtry",14,"min.node.size",9,553781990.838116,0.5,0.0299999999988358
"mtry",14,"min.node.size",10,556260051.301886,0.489999999997963,0.0299999999988358
"mtry",14,"min.node.size",11,556976559.585415,0.469999999997526,0.0299999999988358
"mtry",14,"min.node.size",12,555952350.694184,0.470000000001164,0.0400000000008731
"mtry",14,"min.node.size",13,560870039.130551,0.440000000002328,0.0299999999988358
"mtry",14,"min.node.size",14,556397301.408828,0.43999999999869,0.0299999999988358
"mtry",14,"min.node.size",15,560045413.57275,0.419999999998254,0.0400000000008731
"mtry",14,"min.node.size",16,559403307.96082,0.409999999999854,0.0299999999988358
"mtry",14,"min.node.size",17,555719967.070036,0.409999999999854,0.0300000000024738
"mtry",14,"min.node.size",18,563672340.682368,0.389999999999418,0.0400000000008731
"mtry",14,"min.node.size",19,562561061.568709,0.389999999999418,0.0299999999988358
"mtry",14,"min.node.size",20,565324978.391808,0.389999999999418,0.0299999999988358
"mtry",14,"min.node.size",21,564757506.162832,0.379999999997381,0.0300000000024738
"mtry",14,"min.node.size",22,570005829.131626,0.360000000000582,0.0299999999988358
"mtry",14,"min.node.size",23,571756371.822863,0.359999999996944,0.0300000000024738
"mtry",14,"min.node.size",24,569342020.254177,0.360000000000582,0.0299999999988358
"mtry",14,"min.node.size",25,569808085.164814,0.359999999996944,0.0300000000024738
"mtry",14,"min.node.size",26,579525867.577253,0.349999999998545,0.0299999999988358
"mtry",14,"min.node.size",27,580212478.452783,0.349999999998545,0.0299999999988358
"mtry",14,"min.node.size",28,579465810.753476,0.349999999998545,0.0300000000024738
"mtry",14,"min.node.size",29,582997931.792145,0.350000000002183,0.0400000000008731
"mtry",14,"min.node.size",30,583700685.12386,0.360000000000582,0.0299999999988358
"mtry",14,"min.node.size",31,586080007.827845,0.31000000000131,0.0300000000024738
"mtry",14,"min.node.size",32,592848052.98445,0.330000000001746,0.0200000000004366
"mtry",14,"min.node.size",33,595310458.711357,0.31000000000131,0.0299999999988358
"mtry",14,"min.node.size",34,597303565.885976,0.31000000000131,0.0300000000024738
"mtry",14,"min.node.size",35,599299150.571102,0.330000000001746,0.0300000000024738
"mtry",14,"min.node.size",36,603103737.510453,0.31000000000131,0.0299999999988358
"mtry",14,"min.node.size",37,603278415.726807,0.290000000000873,0.0299999999988358
"mtry",14,"min.node.size",38,606101583.629986,0.299999999999272,0.0400000000008731
"mtry",14,"min.node.size",39,607120555.4276,0.299999999999272,0.0300000000024738
"mtry",14,"min.node.size",40,610287996.811118,0.299999999999272,0.0299999999988358
"mtry",14,"min.node.size",41,613253948.0574,0.280000000002474,0.0299999999988358
"mtry",14,"min.node.size",42,616100600.925601,0.299999999999272,0.0400000000008731
"mtry",14,"min.node.size",43,620177023.558762,0.280000000002474,0.0300000000024738
"mtry",14,"min.node.size",44,622734232.097044,0.279999999998836,0.0200000000004366
"mtry",14,"min.node.size",45,624150437.350849,0.299999999999272,0.0200000000004366
"mtry",14,"min.node.size",46,624850962.649546,0.30000000000291,0.0300000000024738
"mtry",14,"min.node.size",47,624881843.362175,0.270000000000437,0.0400000000008731
"mtry",14,"min.node.size",48,627239665.523341,0.270000000000437,0.0299999999988358
"mtry",14,"min.node.size",49,632190240.638411,0.279999999998836,0.0299999999988358
"mtry",14,"min.node.size",50,632576934.302786,0.259999999998399,0.0400000000008731
"mtry",15,"min.node.size",1,540722185.809984,0.920000000001892,0.0800000000017462
"mtry",15,"min.node.size",2,543859320.888228,0.830000000001746,0.0600000000013097
"mtry",15,"min.node.size",3,547319341.078285,0.880000000001019,0.0800000000017462
"mtry",15,"min.node.size",4,542444084.57588,0.720000000001164,0.0499999999992724
"mtry",15,"min.node.size",5,550886435.737344,0.659999999999854,0.0299999999988358
"mtry",15,"min.node.size",6,554647304.21684,0.669999999998254,0.0499999999992724
"mtry",15,"min.node.size",7,552841372.482294,0.569999999999709,0.0299999999988358
"mtry",15,"min.node.size",8,556392513.680077,0.579999999998108,0.0400000000008731
"mtry",15,"min.node.size",9,549983868.275532,0.549999999999272,0.0400000000008731
"mtry",15,"min.node.size",10,551479291.783164,0.510000000002037,0.0299999999988358
"mtry",15,"min.node.size",11,552850566.679931,0.5,0.0300000000024738
"mtry",15,"min.node.size",12,552322373.288381,0.490000000001601,0.0300000000024738
"mtry",15,"min.node.size",13,552269479.352781,0.470000000001164,0.0300000000024738
"mtry",15,"min.node.size",14,551344833.200699,0.459999999999127,0.0299999999988358
"mtry",15,"min.node.size",15,550916705.020765,0.43999999999869,0.0400000000008731
"mtry",15,"min.node.size",16,552904358.611215,0.420000000001892,0.0299999999988358
"mtry",15,"min.node.size",17,554601749.852667,0.440000000002328,0.0500000000029104
"mtry",15,"min.node.size",18,557068985.690785,0.409999999999854,0.0400000000008731
"mtry",15,"min.node.size",19,558250739.602389,0.389999999999418,0.0499999999992724
"mtry",15,"min.node.size",20,559248292.170928,0.389999999999418,0.0299999999988358
"mtry",15,"min.node.size",21,560036133.534062,0.389999999999418,0.0400000000008731
"mtry",15,"min.node.size",22,561355505.687097,0.389999999999418,0.0300000000024738
"mtry",15,"min.node.size",23,565883156.647943,0.370000000002619,0.0300000000024738
"mtry",15,"min.node.size",24,567730494.633144,0.380000000001019,0.0300000000024738
"mtry",15,"min.node.size",25,565568341.576146,0.360000000000582,0.0299999999988358
"mtry",15,"min.node.size",26,568291654.970378,0.360000000000582,0.0300000000024738
"mtry",15,"min.node.size",27,564985026.71183,0.360000000000582,0.0499999999992724
"mtry",15,"min.node.size",28,566843532.669883,0.350000000002183,0.0300000000024738
"mtry",15,"min.node.size",29,567345951.984275,0.349999999998545,0.0299999999988358
"mtry",15,"min.node.size",30,571779874.360452,0.340000000000146,0.0100000000020373
"mtry",15,"min.node.size",31,573996418.841674,0.330000000001746,0.0100000000020373
"mtry",15,"min.node.size",32,574808853.486867,0.340000000000146,0.0300000000024738
"mtry",15,"min.node.size",33,576773793.720195,0.330000000001746,0.0400000000008731
"mtry",15,"min.node.size",34,579831625.411444,0.340000000000146,0.0400000000008731
"mtry",15,"min.node.size",35,579257481.366255,0.330000000001746,0.0300000000024738
"mtry",15,"min.node.size",36,580162904.592074,0.329999999998108,0.0300000000024738
"mtry",15,"min.node.size",37,582178184.168929,0.329999999998108,0.0299999999988358
"mtry",15,"min.node.size",38,586305919.279002,0.31000000000131,0.0300000000024738
"mtry",15,"min.node.size",39,590212230.94553,0.319999999999709,0.0299999999988358
"mtry",15,"min.node.size",40,590739915.90077,0.329999999998108,0.0299999999988358
"mtry",15,"min.node.size",41,595273998.179866,0.290000000000873,0.0299999999988358
"mtry",15,"min.node.size",42,599013769.636428,0.309999999997672,0.0299999999988358
"mtry",15,"min.node.size",43,600296984.124532,0.31000000000131,0.0299999999988358
"mtry",15,"min.node.size",44,606716413.901211,0.299999999999272,0.0300000000024738
"mtry",15,"min.node.size",45,603597330.584556,0.280000000002474,0.0300000000024738
"mtry",15,"min.node.size",46,605754321.502319,0.299999999999272,0.0299999999988358
"mtry",15,"min.node.size",47,606247922.711479,0.31000000000131,0.0299999999988358
"mtry",15,"min.node.size",48,609051988.19423,0.299999999999272,0.0299999999988358
"mtry",15,"min.node.size",49,613115942.687745,0.279999999998836,0.0299999999988358
"mtry",15,"min.node.size",50,617385346.976386,0.279999999998836,0.00999999999839929
"mtry",16,"min.node.size",1,535399529.489466,0.919999999998254,0.0799999999981083
"mtry",16,"min.node.size",2,531943362.131136,0.900000000001455,0.0600000000013097
"mtry",16,"min.node.size",3,544149525.081334,0.840000000000146,0.0999999999985448
"mtry",16,"min.node.size",4,546972389.019563,0.770000000000437,0.0499999999992724
"mtry",16,"min.node.size",5,542662073.573693,0.720000000001164,0.0499999999992724
"mtry",16,"min.node.size",6,543189845.845464,0.670000000001892,0.0299999999988358
"mtry",16,"min.node.size",7,541569446.788104,0.619999999998981,0.0299999999988358
"mtry",16,"min.node.size",8,546770334.325995,0.569999999999709,0.0299999999988358
"mtry",16,"min.node.size",9,546467426.704399,0.540000000000873,0.0500000000029104
"mtry",16,"min.node.size",10,547263487.891263,0.569999999999709,0.0299999999988358
"mtry",16,"min.node.size",11,554435925.091608,0.530000000002474,0.0499999999992724
"mtry",16,"min.node.size",12,558731580.682758,0.5,0.0499999999992724
"mtry",16,"min.node.size",13,559957793.847043,0.479999999999563,0.0299999999988358
"mtry",16,"min.node.size",14,562895950.303309,0.470000000001164,0.0299999999988358
"mtry",16,"min.node.size",15,565874372.877368,0.459999999999127,0.0299999999988358
"mtry",16,"min.node.size",16,564501266.763573,0.470000000001164,0.0300000000024738
"mtry",16,"min.node.size",17,566830641.038902,0.43999999999869,0.0499999999992724
"mtry",16,"min.node.size",18,569771088.602013,0.419999999998254,0.0499999999992724
"mtry",16,"min.node.size",19,571484509.317555,0.419999999998254,0.0400000000008731
"mtry",16,"min.node.size",20,575227708.095639,0.430000000000291,0.0499999999992724
"mtry",16,"min.node.size",21,575890368.458861,0.420000000001892,0.0299999999988358
"mtry",16,"min.node.size",22,571933148.850142,0.399999999997817,0.0400000000008731
"mtry",16,"min.node.size",23,571933837.062848,0.389999999999418,0.0299999999988358
"mtry",16,"min.node.size",24,568835063.63429,0.389999999999418,0.0100000000020373
"mtry",16,"min.node.size",25,576216480.658759,0.389999999999418,0.0299999999988358
"mtry",16,"min.node.size",26,575205359.222398,0.360000000000582,0.0299999999988358
"mtry",16,"min.node.size",27,580820501.339574,0.360000000000582,0.0200000000004366
"mtry",16,"min.node.size",28,577273041.923209,0.380000000001019,0.0299999999988358
"mtry",16,"min.node.size",29,580574424.815559,0.349999999998545,0.0400000000008731
"mtry",16,"min.node.size",30,580358072.756519,0.360000000000582,0.0299999999988358
"mtry",16,"min.node.size",31,581654581.087118,0.369999999998981,0.0200000000004366
"mtry",16,"min.node.size",32,588659127.585171,0.360000000000582,0.0299999999988358
"mtry",16,"min.node.size",33,591245441.214548,0.349999999998545,0.0299999999988358
"mtry",16,"min.node.size",34,593127480.875273,0.319999999999709,0.0299999999988358
"mtry",16,"min.node.size",35,593779387.66336,0.319999999999709,0.0299999999988358
"mtry",16,"min.node.size",36,593675563.701151,0.340000000000146,0.0299999999988358
"mtry",16,"min.node.size",37,594958848.227897,0.340000000000146,0.0400000000008731
"mtry",16,"min.node.size",38,592191814.014402,0.330000000001746,0.0299999999988358
"mtry",16,"min.node.size",39,594517198.243146,0.330000000001746,0.0299999999988358
"mtry",16,"min.node.size",40,597043914.191778,0.31000000000131,0.0299999999988358
"mtry",16,"min.node.size",41,601426069.500313,0.330000000001746,0.0299999999988358
"mtry",16,"min.node.size",42,601754772.876861,0.309999999997672,0.0299999999988358
"mtry",16,"min.node.size",43,603009342.468423,0.349999999998545,0.0300000000024738
"mtry",16,"min.node.size",44,603738845.838817,0.340000000000146,0.0299999999988358
"mtry",16,"min.node.size",45,607592186.132748,0.309999999997672,0.0299999999988358
"mtry",16,"min.node.size",46,611869439.928297,0.330000000001746,0.0400000000008731
"mtry",16,"min.node.size",47,612739013.358572,0.299999999999272,0.0200000000004366
"mtry",16,"min.node.size",48,612650311.400778,0.299999999999272,0.0299999999988358
"mtry",16,"min.node.size",49,616261951.51567,0.31000000000131,0.0299999999988358
"mtry",16,"min.node.size",50,617522101.930469,0.299999999999272,0.0299999999988358
"mtry",17,"min.node.size",1,535820900.60882,0.969999999997526,0.0800000000017462
"mtry",17,"min.node.size",2,539143032.176467,0.909999999999854,0.0499999999992724
"mtry",17,"min.node.size",3,535765166.220394,0.849999999998545,0.0499999999992724
"mtry",17,"min.node.size",4,533023565.865252,0.809999999997672,0.0400000000008731
"mtry",17,"min.node.size",5,532167327.266115,0.720000000001164,0.0299999999988358
"mtry",17,"min.node.size",6,539713432.105933,0.650000000001455,0.0499999999992724
"mtry",17,"min.node.size",7,538490243.392698,0.639999999999418,0.0400000000008731
"mtry",17,"min.node.size",8,542938478.823156,0.590000000000146,0.0499999999992724
"mtry",17,"min.node.size",9,540496062.896329,0.559999999997672,0.0499999999992724
"mtry",17,"min.node.size",10,539390881.801156,0.540000000000873,0.0299999999988358
"mtry",17,"min.node.size",11,539812402.021215,0.559999999997672,0.0299999999988358
"mtry",17,"min.node.size",12,543844194.493952,0.529999999998836,0.0300000000024738
"mtry",17,"min.node.size",13,543203366.632202,0.520000000000437,0.0499999999992724
"mtry",17,"min.node.size",14,541221539.249875,0.479999999999563,0.0299999999988358
"mtry",17,"min.node.size",15,546272358.571941,0.479999999999563,0.0299999999988358
"mtry",17,"min.node.size",16,546122930.785598,0.5,0.0299999999988358
"mtry",17,"min.node.size",17,550161023.86498,0.470000000001164,0.0299999999988358
"mtry",17,"min.node.size",18,552225617.449618,0.470000000001164,0.0299999999988358
"mtry",17,"min.node.size",19,546918854.027925,0.450000000000728,0.0400000000008731
"mtry",17,"min.node.size",20,550707889.419368,0.479999999999563,0.0299999999988358
"mtry",17,"min.node.size",21,556970945.473577,0.440000000002328,0.0299999999988358
"mtry",17,"min.node.size",22,561023637.806627,0.430000000000291,0.0299999999988358
"mtry",17,"min.node.size",23,562146237.116598,0.419999999998254,0.0299999999988358
"mtry",17,"min.node.size",24,562634365.147957,0.419999999998254,0.0300000000024738
"mtry",17,"min.node.size",25,567450028.782488,0.400000000001455,0.0299999999988358
"mtry",17,"min.node.size",26,567635342.037456,0.389999999999418,0.0400000000008731
"mtry",17,"min.node.size",27,572995340.457273,0.389999999999418,0.0100000000020373
"mtry",17,"min.node.size",28,574721870.04957,0.389999999999418,0.0300000000024738
"mtry",17,"min.node.size",29,576747800.246408,0.369999999998981,0.0299999999988358
"mtry",17,"min.node.size",30,578218727.527492,0.389999999999418,0.0300000000024738
"mtry",17,"min.node.size",31,578106302.853602,0.409999999999854,0.0299999999988358
"mtry",17,"min.node.size",32,579064177.916004,0.369999999998981,0.0299999999988358
"mtry",17,"min.node.size",33,580610265.183347,0.360000000000582,0.0299999999988358
"mtry",17,"min.node.size",34,582147548.493577,0.390000000003056,0.0300000000024738
"mtry",17,"min.node.size",35,585427549.856155,0.370000000002619,0.0299999999988358
"mtry",17,"min.node.size",36,591544312.851951,0.340000000000146,0.0300000000024738
"mtry",17,"min.node.size",37,593787926.035825,0.360000000000582,0.0299999999988358
"mtry",17,"min.node.size",38,599505873.2205,0.360000000000582,0.0300000000024738
"mtry",17,"min.node.size",39,598186800.621833,0.340000000000146,0.0300000000024738
"mtry",17,"min.node.size",40,598766351.66358,0.340000000000146,0.0299999999988358
"mtry",17,"min.node.size",41,599626233.592991,0.340000000000146,0.0299999999988358
"mtry",17,"min.node.size",42,604228753.251341,0.319999999999709,0.0299999999988358
"mtry",17,"min.node.size",43,606104168.791641,0.329999999998108,0.0300000000024738
"mtry",17,"min.node.size",44,606508991.95929,0.329999999998108,0.0300000000024738
"mtry",17,"min.node.size",45,607251163.792801,0.31000000000131,0.0200000000004366
"mtry",17,"min.node.size",46,611406164.397993,0.319999999999709,0.0299999999988358
"mtry",17,"min.node.size",47,611879766.438717,0.329999999998108,0.0299999999988358
"mtry",17,"min.node.size",48,613750188.672337,0.329999999998108,0.0299999999988358
"mtry",17,"min.node.size",49,614694202.898986,0.31000000000131,0.0299999999988358
"mtry",17,"min.node.size",50,615487646.429848,0.319999999999709,0.0299999999988358
"mtry",18,"min.node.size",1,535986324.870728,1.11000000000058,0.0799999999981083
"mtry",18,"min.node.size",2,529571523.045273,1.03000000000247,0.069999999999709
"mtry",18,"min.node.size",3,539396875.935805,0.889999999999418,0.0600000000013097
"mtry",18,"min.node.size",4,534418750.140361,0.849999999998545,0.0499999999992724
"mtry",18,"min.node.size",5,533762004.722121,0.75,0.0400000000008731
"mtry",18,"min.node.size",6,530582421.75282,0.700000000000728,0.0299999999988358
"mtry",18,"min.node.size",7,541546486.526186,0.680000000000291,0.0400000000008731
"mtry",18,"min.node.size",8,545177765.539242,0.620000000002619,0.0499999999992724
"mtry",18,"min.node.size",9,547131334.207521,0.630000000001019,0.0299999999988358
"mtry",18,"min.node.size",10,549288171.275819,0.580000000001746,0.0299999999988358
"mtry",18,"min.node.size",11,549221303.252146,0.559999999997672,0.0499999999992724
"mtry",18,"min.node.size",12,553167964.722776,0.559999999997672,0.0400000000008731
"mtry",18,"min.node.size",13,554569927.007631,0.529999999998836,0.0300000000024738
"mtry",18,"min.node.size",14,552597344.553074,0.530000000002474,0.0400000000008731
"mtry",18,"min.node.size",15,553302799.329615,0.5,0.0299999999988358
"mtry",18,"min.node.size",16,555039802.124082,0.509999999998399,0.0299999999988358
"mtry",18,"min.node.size",17,558089457.443627,0.580000000001746,0.0400000000008731
"mtry",18,"min.node.size",18,563404006.079386,0.479999999999563,0.0400000000008731
"mtry",18,"min.node.size",19,558943890.371386,0.469999999997526,0.0299999999988358
"mtry",18,"min.node.size",20,565801271.818676,0.489999999997963,0.0299999999988358
"mtry",18,"min.node.size",21,567247063.622629,0.44999999999709,0.0499999999992724
"mtry",18,"min.node.size",22,568121302.157982,0.5,0.0400000000008731
"mtry",18,"min.node.size",23,570347752.007383,0.520000000000437,0.0400000000008731
"mtry",18,"min.node.size",24,569886852.488453,0.420000000001892,0.0300000000024738
"mtry",18,"min.node.size",25,574706128.990864,0.419999999998254,0.0300000000024738
"mtry",18,"min.node.size",26,573388016.689138,0.400000000001455,0.0299999999988358
"mtry",18,"min.node.size",27,576230721.643165,0.409999999999854,0.0200000000004366
"mtry",18,"min.node.size",28,577462731.274368,0.400000000001455,0.0299999999988358
"mtry",18,"min.node.size",29,579810310.426137,0.389999999999418,0.0299999999988358
"mtry",18,"min.node.size",30,577653658.213255,0.389999999999418,0.0299999999988358
"mtry",18,"min.node.size",31,579047522.02141,0.389999999999418,0.0299999999988358
"mtry",18,"min.node.size",32,577273931.46486,0.379999999997381,0.0300000000024738
"mtry",18,"min.node.size",33,579704858.019173,0.380000000001019,0.0299999999988358
"mtry",18,"min.node.size",34,581709590.410886,0.369999999998981,0.0400000000008731
"mtry",18,"min.node.size",35,584907726.975032,0.380000000001019,0.0299999999988358
"mtry",18,"min.node.size",36,585890154.815416,0.369999999998981,0.0299999999988358
"mtry",18,"min.node.size",37,589836505.029523,0.360000000000582,0.0400000000008731
"mtry",18,"min.node.size",38,593483496.822822,0.360000000000582,0.00999999999839929
"mtry",18,"min.node.size",39,593506742.197761,0.350000000002183,0.0400000000008731
"mtry",18,"min.node.size",40,596402460.287556,0.340000000000146,0.0299999999988358
"mtry",18,"min.node.size",41,599908346.84017,0.360000000000582,0.0200000000004366
"mtry",18,"min.node.size",42,602087605.355369,0.349999999998545,0.0400000000008731
"mtry",18,"min.node.size",43,602413478.265615,0.340000000000146,0.0299999999988358
"mtry",18,"min.node.size",44,604379307.7524,0.340000000000146,0.0299999999988358
"mtry",18,"min.node.size",45,607376667.617986,0.329999999998108,0.0299999999988358
"mtry",18,"min.node.size",46,608428613.371579,0.340000000000146,0.0300000000024738
"mtry",18,"min.node.size",47,607915012.79721,0.330000000001746,0.0299999999988358
"mtry",18,"min.node.size",48,610826593.310648,0.350000000002183,0.0400000000008731
"mtry",18,"min.node.size",49,610747489.087967,0.330000000001746,0.0299999999988358
"mtry",18,"min.node.size",50,610508034.412051,0.330000000001746,0.0299999999988358
"mtry",19,"min.node.size",1,546841742.5622,1.05999999999767,0.110000000000582
"mtry",19,"min.node.size",2,550172653.213034,1.08000000000175,0.0600000000013097
"mtry",19,"min.node.size",3,546718056.436224,0.959999999999127,0.0599999999976717
"mtry",19,"min.node.size",4,539469370.153108,0.840000000000146,0.0499999999992724
"mtry",19,"min.node.size",5,541748824.199956,0.829999999998108,0.0299999999988358
"mtry",19,"min.node.size",6,545387846.697131,0.779999999998836,0.0499999999992724
"mtry",19,"min.node.size",7,545898054.241123,0.770000000000437,0.0499999999992724
"mtry",19,"min.node.size",8,544600282.542272,0.670000000001892,0.0499999999992724
"mtry",19,"min.node.size",9,547794855.791578,0.610000000000582,0.0299999999988358
"mtry",19,"min.node.size",10,543270863.114622,0.599999999998545,0.0400000000008731
"mtry",19,"min.node.size",11,542073877.592735,0.569999999999709,0.0299999999988358
"mtry",19,"min.node.size",12,545487702.0285,0.590000000000146,0.0400000000008731
"mtry",19,"min.node.size",13,549673426.223058,0.56000000000131,0.0299999999988358
"mtry",19,"min.node.size",14,554292115.934687,0.549999999999272,0.0400000000008731
"mtry",19,"min.node.size",15,558631817.75487,0.520000000000437,0.0300000000024738
"mtry",19,"min.node.size",16,554702716.950232,0.510000000002037,0.0299999999988358
"mtry",19,"min.node.size",17,557681705.242939,0.5,0.0299999999988358
"mtry",19,"min.node.size",18,554413389.461374,0.5,0.0400000000008731
"mtry",19,"min.node.size",19,560306250.101378,0.479999999999563,0.0400000000008731
"mtry",19,"min.node.size",20,561561270.543088,0.479999999999563,0.0400000000008731
"mtry",19,"min.node.size",21,561036527.557891,0.450000000000728,0.0299999999988358
"mtry",19,"min.node.size",22,558715139.355543,0.479999999999563,0.0299999999988358
"mtry",19,"min.node.size",23,566626332.438701,0.450000000000728,0.0300000000024738
"mtry",19,"min.node.size",24,565451949.691613,0.440000000002328,0.0400000000008731
"mtry",19,"min.node.size",25,563896807.765635,0.450000000000728,0.0299999999988358
"mtry",19,"min.node.size",26,560898835.751637,0.43999999999869,0.0299999999988358
"mtry",19,"min.node.size",27,570055380.369765,0.43999999999869,0.0299999999988358
"mtry",19,"min.node.size",28,572555396.424589,0.400000000001455,0.0300000000024738
"mtry",19,"min.node.size",29,568752091.013136,0.430000000000291,0.0400000000008731
"mtry",19,"min.node.size",30,572304024.00496,0.409999999999854,0.0299999999988358
"mtry",19,"min.node.size",31,575527500.615268,0.409999999999854,0.0299999999988358
"mtry",19,"min.node.size",32,574335966.974004,0.409999999999854,0.0299999999988358
"mtry",19,"min.node.size",33,580405680.001775,0.389999999999418,0.0299999999988358
"mtry",19,"min.node.size",34,583704587.20977,0.389999999999418,0.0299999999988358
"mtry",19,"min.node.size",35,587239058.136374,0.389999999999418,0.0299999999988358
"mtry",19,"min.node.size",36,589576005.436578,0.369999999998981,0.0299999999988358
"mtry",19,"min.node.size",37,590558742.703025,0.369999999998981,0.0299999999988358
"mtry",19,"min.node.size",38,593396163.805903,0.379999999997381,0.0299999999988358
"mtry",19,"min.node.size",39,594857438.760331,0.360000000000582,0.0300000000024738
"mtry",19,"min.node.size",40,599792144.111751,0.360000000000582,0.0299999999988358
"mtry",19,"min.node.size",41,600458899.343554,0.359999999996944,0.0300000000024738
"mtry",19,"min.node.size",42,599819090.306862,0.360000000000582,0.0299999999988358
"mtry",19,"min.node.size",43,603970828.188211,0.359999999996944,0.0300000000024738
"mtry",19,"min.node.size",44,602977777.498654,0.360000000000582,0.0299999999988358
"mtry",19,"min.node.size",45,607446357.629414,0.340000000000146,0.0300000000024738
"mtry",19,"min.node.size",46,610985178.509373,0.360000000000582,0.0299999999988358
"mtry",19,"min.node.size",47,610851522.920295,0.349999999998545,0.0299999999988358
"mtry",19,"min.node.size",48,613293594.576419,0.349999999998545,0.0299999999988358
"mtry",19,"min.node.size",49,615298756.641022,0.330000000001746,0.0299999999988358
"mtry",19,"min.node.size",50,617765626.575451,0.340000000000146,0.0299999999988358
"mtry",20,"min.node.size",1,531284589.577408,1.20999999999913,0.0999999999985448
"mtry",20,"min.node.size",2,532711902.902533,1.11000000000058,0.0600000000013097
"mtry",20,"min.node.size",3,533055376.530239,0.959999999999127,0.0500000000029104
"mtry",20,"min.node.size",4,536323708.808242,0.860000000000582,0.0499999999992724
"mtry",20,"min.node.size",5,536958618.170063,0.869999999998981,0.0499999999992724
"mtry",20,"min.node.size",6,533677514.282565,0.80000000000291,0.0400000000008731
"mtry",20,"min.node.size",7,535473084.728592,0.720000000001164,0.0299999999988358
"mtry",20,"min.node.size",8,537359492.522743,0.68999999999869,0.0400000000008731
"mtry",20,"min.node.size",9,539302950.995703,0.639999999999418,0.0400000000008731
"mtry",20,"min.node.size",10,542247536.460872,0.630000000001019,0.0499999999992724
"mtry",20,"min.node.size",11,543641679.452823,0.590000000000146,0.0499999999992724
"mtry",20,"min.node.size",12,544865028.483253,0.600000000002183,0.0400000000008731
"mtry",20,"min.node.size",13,549401195.835948,0.580000000001746,0.0299999999988358
"mtry",20,"min.node.size",14,547847795.071074,0.580000000001746,0.0299999999988358
"mtry",20,"min.node.size",15,550680687.351653,0.559999999997672,0.0299999999988358
"mtry",20,"min.node.size",16,552387266.912564,0.529999999998836,0.0300000000024738
"mtry",20,"min.node.size",17,555065121.810278,0.529999999998836,0.0299999999988358
"mtry",20,"min.node.size",18,555350197.697964,0.509999999998399,0.0300000000024738
"mtry",20,"min.node.size",19,555095505.537627,0.510000000002037,0.0299999999988358
"mtry",20,"min.node.size",20,553376006.035565,0.5,0.0300000000024738
"mtry",20,"min.node.size",21,559254782.953588,0.490000000001601,0.0300000000024738
"mtry",20,"min.node.size",22,565918188.482745,0.470000000001164,0.0300000000024738
"mtry",20,"min.node.size",23,570731330.843104,0.470000000001164,0.0299999999988358
"mtry",20,"min.node.size",24,566730133.822576,0.469999999997526,0.0299999999988358
"mtry",20,"min.node.size",25,567963122.697212,0.459999999999127,0.0300000000024738
"mtry",20,"min.node.size",26,566936898.297074,0.450000000000728,0.0299999999988358
"mtry",20,"min.node.size",27,572999497.406034,0.430000000000291,0.0299999999988358
